StudentID,Name,Age,Grade,Mathematics,Science,English,Hindi,Sanskrit,Social Science,PreferredSubjects,WeakSubjects,LearningStyle,Hobbies,CareerInterest
932,Student_932,16,8,65,76,62,90,58,66,"['Sanskrit', 'English']","['Mathematics', 'Science', 'Hindi', 'SocialStudies']",Visual,['Arts'],Artist
933,Student_933,14,10,79,40,83,92,44,95,"['Hindi', 'Mathematics', 'SocialStudies']","['Science', 'English', 'Sanskrit']",Logical,['Technology'],Teacher
934,Student_934,15,8,87,57,74,92,55,45,"['Mathematics', 'Sanskrit']","['Science', 'English', 'Hindi', 'SocialStudies']",Logical,['Technology'],Government Services
935,Student_935,14,8,94,79,58,56,47,98,"['Mathematics', 'English']","['Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,"['Sports', 'Dance']",Teacher
936,Student_936,16,10,52,54,89,64,85,68,"['Science', 'English', 'Sanskrit']","['Mathematics', 'Hindi', 'SocialStudies']",Auditory,"['Writing', 'Music', 'Sports']",Teacher
937,Student_937,14,8,79,77,41,73,81,84,"['English', 'Science', 'Hindi']","['Mathematics', 'Sanskrit', 'SocialStudies']",Visual,['Arts'],Doctor
938,Student_938,16,8,52,89,80,96,63,73,"['Hindi', 'Science', 'SocialStudies']","['Mathematics', 'English', 'Sanskrit']",Logical,"['Reading', 'Music']",Artist
939,Student_939,15,8,48,66,62,96,98,97,"['Sanskrit', 'Science', 'SocialStudies']","['Mathematics', 'English', 'Hindi']",Logical,"['Dance', 'Reading']",Scientist
940,Student_940,15,8,47,43,54,53,97,68,"['SocialStudies', 'Science', 'Mathematics']","['English', 'Hindi', 'Sanskrit']",Kinesthetic,"['Arts', 'Music']",Scientist
941,Student_941,14,9,68,95,42,88,54,92,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,['Music'],Entrepreneur
942,Student_942,14,9,49,89,49,88,47,58,['SocialStudies'],"['Mathematics', 'Science', 'English', 'Hindi', 'Sanskrit']",Kinesthetic,"['Music', 'Dance', 'Writing']",Entrepreneur
943,Student_943,15,8,91,87,65,59,75,100,"['English', 'Science']","['Mathematics', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,['Writing'],Artist
944,Student_944,16,10,43,73,96,100,71,60,"['Sanskrit', 'SocialStudies']","['Mathematics', 'Science', 'English', 'Hindi']",Logical,"['Sports', 'Dance', 'Reading']",Artist
945,Student_945,14,10,94,61,86,59,71,62,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,['Dance'],Doctor
946,Student_946,14,8,65,80,96,78,79,49,"['Sanskrit', 'SocialStudies', 'Mathematics']","['Science', 'English', 'Hindi']",Auditory,"['Dance', 'Arts']",Artist
947,Student_947,15,8,60,59,68,51,73,77,"['English', 'Hindi']","['Mathematics', 'Science', 'Sanskrit', 'SocialStudies']",Visual,"['Music', 'Technology']",Government Services
948,Student_948,16,8,57,74,91,73,62,57,['SocialStudies'],"['Mathematics', 'Science', 'English', 'Hindi', 'Sanskrit']",Visual,"['Sports', 'Writing']",Artist
949,Student_949,16,9,66,58,49,91,63,91,"['English', 'SocialStudies']","['Mathematics', 'Science', 'Hindi', 'Sanskrit']",Kinesthetic,['Sports'],Scientist
950,Student_950,15,10,44,49,70,91,96,82,"['English', 'SocialStudies']","['Mathematics', 'Science', 'Hindi', 'Sanskrit']",Auditory,['Reading'],Scientist
951,Student_951,15,8,46,61,59,41,85,66,"['English', 'Hindi', 'Sanskrit']","['Mathematics', 'Science', 'SocialStudies']",Kinesthetic,"['Music', 'Technology']",Artist
952,Student_952,16,9,73,80,46,89,69,88,"['SocialStudies', 'Hindi', 'Sanskrit']","['Mathematics', 'Science', 'English']",Kinesthetic,"['Dance', 'Sports', 'Technology']",Doctor
953,Student_953,15,10,95,88,79,55,45,56,"['Hindi', 'Sanskrit']","['Mathematics', 'Science', 'English', 'SocialStudies']",Visual,"['Arts', 'Technology', 'Writing']",Doctor
954,Student_954,14,10,56,49,80,90,45,42,"['Sanskrit', 'Science', 'Hindi']","['Mathematics', 'English', 'SocialStudies']",Auditory,['Dance'],Artist
955,Student_955,14,9,58,79,85,85,57,74,"['English', 'SocialStudies', 'Mathematics']","['Science', 'Hindi', 'Sanskrit']",Auditory,"['Writing', 'Reading']",Artist
956,Student_956,15,10,55,92,75,90,80,63,"['Hindi', 'Science', 'Mathematics']","['English', 'Sanskrit', 'SocialStudies']",Visual,['Technology'],Doctor
957,Student_957,15,9,43,64,84,57,92,83,"['Hindi', 'Science']","['Mathematics', 'English', 'Sanskrit', 'SocialStudies']",Kinesthetic,['Dance'],Engineer
958,Student_958,16,8,47,99,91,45,66,65,"['Hindi', 'English']","['Mathematics', 'Science', 'Sanskrit', 'SocialStudies']",Logical,"['Music', 'Writing']",Government Services
959,Student_959,14,10,90,44,94,58,52,76,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,"['Arts', 'Dance', 'Sports']",Doctor
960,Student_960,16,10,83,92,55,51,49,78,"['Hindi', 'English', 'Mathematics']","['Science', 'Sanskrit', 'SocialStudies']",Logical,"['Sports', 'Dance', 'Reading']",Scientist
961,Student_961,16,9,49,77,95,56,63,40,"['Hindi', 'Sanskrit']","['Mathematics', 'Science', 'English', 'SocialStudies']",Kinesthetic,"['Sports', 'Writing', 'Technology']",Artist
962,Student_962,15,10,73,77,74,62,97,43,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,"['Music', 'Sports', 'Arts']",Artist
963,Student_963,14,9,85,99,83,66,94,80,"['Mathematics', 'Science', 'Sanskrit']","['English', 'Hindi', 'SocialStudies']",Logical,"['Writing', 'Reading']",Teacher
964,Student_964,15,10,59,44,66,84,75,94,"['Hindi', 'English']","['Mathematics', 'Science', 'Sanskrit', 'SocialStudies']",Visual,['Writing'],Artist
965,Student_965,16,9,80,78,86,93,51,81,"['Hindi', 'Sanskrit', 'Science']","['Mathematics', 'English', 'SocialStudies']",Auditory,"['Technology', 'Writing', 'Reading']",Scientist
966,Student_966,14,10,43,92,45,99,52,63,['Hindi'],"['Mathematics', 'Science', 'English', 'Sanskrit', 'SocialStudies']",Visual,['Arts'],Artist
967,Student_967,16,9,72,86,90,41,90,83,['SocialStudies'],"['Mathematics', 'Science', 'English', 'Hindi', 'Sanskrit']",Visual,"['Dance', 'Sports']",Engineer
968,Student_968,16,8,96,42,40,65,68,72,"['Hindi', 'Science']","['Mathematics', 'English', 'Sanskrit', 'SocialStudies']",Visual,"['Writing', 'Arts', 'Sports']",Doctor
969,Student_969,16,8,55,69,60,71,60,41,"['Sanskrit', 'English']","['Mathematics', 'Science', 'Hindi', 'SocialStudies']",Auditory,"['Sports', 'Dance']",Scientist
970,Student_970,16,10,56,94,87,72,73,62,"['English', 'Mathematics']","['Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,['Dance'],Scientist
971,Student_971,16,10,66,71,91,40,91,73,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,['Arts'],Engineer
972,Student_972,14,8,48,80,80,78,47,96,"['Science', 'SocialStudies']","['Mathematics', 'English', 'Hindi', 'Sanskrit']",Logical,['Writing'],Artist
973,Student_973,15,10,79,63,59,62,73,58,['Mathematics'],"['Science', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,['Arts'],Scientist
974,Student_974,15,8,96,44,54,75,48,68,"['Sanskrit', 'Mathematics']","['Science', 'English', 'Hindi', 'SocialStudies']",Auditory,"['Arts', 'Dance']",Entrepreneur
975,Student_975,14,9,71,64,93,68,86,80,"['Mathematics', 'Science', 'SocialStudies']","['English', 'Hindi', 'Sanskrit']",Logical,"['Writing', 'Sports']",Entrepreneur
976,Student_976,16,9,94,40,89,92,53,61,"['Hindi', 'SocialStudies', 'Sanskrit']","['Mathematics', 'Science', 'English']",Auditory,"['Technology', 'Music']",Artist
977,Student_977,16,10,50,65,72,65,62,42,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Sports', 'Music', 'Arts']",Engineer
978,Student_978,14,10,52,45,100,68,66,40,"['Mathematics', 'Sanskrit', 'English']","['Science', 'Hindi', 'SocialStudies']",Visual,['Sports'],Entrepreneur
979,Student_979,14,8,65,44,91,74,80,68,['SocialStudies'],"['Mathematics', 'Science', 'English', 'Hindi', 'Sanskrit']",Auditory,['Dance'],Engineer
980,Student_980,15,8,45,47,93,52,72,59,['Hindi'],"['Mathematics', 'Science', 'English', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Arts', 'Reading', 'Sports']",Doctor
981,Student_981,16,8,50,96,45,82,51,58,"['Science', 'Mathematics']","['English', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,"['Dance', 'Writing']",Entrepreneur
982,Student_982,16,8,64,85,54,91,45,84,"['Hindi', 'Mathematics', 'English']","['Science', 'Sanskrit', 'SocialStudies']",Logical,"['Writing', 'Arts', 'Technology']",Engineer
983,Student_983,14,9,53,61,85,75,77,58,"['Science', 'English', 'Sanskrit']","['Mathematics', 'Hindi', 'SocialStudies']",Logical,"['Reading', 'Dance']",Engineer
984,Student_984,15,10,85,79,87,82,44,84,"['English', 'Mathematics']","['Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,"['Writing', 'Dance']",Entrepreneur
985,Student_985,15,8,99,70,97,53,87,91,"['Sanskrit', 'English', 'SocialStudies']","['Mathematics', 'Science', 'Hindi']",Visual,['Reading'],Scientist
986,Student_986,14,9,46,86,41,78,40,100,"['Science', 'Sanskrit']","['Mathematics', 'English', 'Hindi', 'SocialStudies']",Auditory,"['Technology', 'Music']",Artist
987,Student_987,15,10,70,41,70,77,52,100,['SocialStudies'],"['Mathematics', 'Science', 'English', 'Hindi', 'Sanskrit']",Logical,"['Arts', 'Writing']",Engineer
988,Student_988,14,8,42,57,84,91,92,86,"['SocialStudies', 'English', 'Science']","['Mathematics', 'Hindi', 'Sanskrit']",Kinesthetic,['Sports'],Entrepreneur
989,Student_989,16,10,96,46,90,99,51,74,['Hindi'],"['Mathematics', 'Science', 'English', 'Sanskrit', 'SocialStudies']",Visual,"['Reading', 'Dance', 'Technology']",Government Services
990,Student_990,15,10,60,48,99,83,52,85,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Visual,"['Dance', 'Writing', 'Technology']",Entrepreneur
991,Student_991,16,8,97,94,73,87,52,65,"['Mathematics', 'Sanskrit']","['Science', 'English', 'Hindi', 'SocialStudies']",Logical,"['Music', 'Writing', 'Sports']",Entrepreneur
992,Student_992,16,8,42,82,99,99,72,77,"['Sanskrit', 'Science']","['Mathematics', 'English', 'Hindi', 'SocialStudies']",Logical,['Dance'],Doctor
993,Student_993,15,10,56,97,62,74,99,66,"['Hindi', 'Mathematics']","['Science', 'English', 'Sanskrit', 'SocialStudies']",Kinesthetic,['Writing'],Doctor
994,Student_994,15,9,48,76,65,53,73,73,"['Hindi', 'SocialStudies', 'Science']","['Mathematics', 'English', 'Sanskrit']",Visual,"['Sports', 'Arts', 'Dance']",Engineer
995,Student_995,16,9,53,64,64,53,46,76,"['Hindi', 'SocialStudies', 'Mathematics']","['Science', 'English', 'Sanskrit']",Auditory,"['Music', 'Arts']",Government Services
996,Student_996,14,8,68,60,82,100,76,48,['Mathematics'],"['Science', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,['Music'],Government Services
997,Student_997,14,8,45,96,67,64,61,93,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Logical,"['Technology', 'Dance']",Artist
998,Student_998,14,9,58,74,81,55,89,63,"['SocialStudies', 'Science']","['Mathematics', 'English', 'Hindi', 'Sanskrit']",Logical,"['Reading', 'Arts', 'Technology']",Scientist
999,Student_999,15,10,49,58,88,83,93,81,"['Science', 'English', 'Sanskrit']","['Mathematics', 'Hindi', 'SocialStudies']",Logical,['Technology'],Doctor
1000,Student_1000,15,9,68,42,62,52,71,91,"['Mathematics', 'Hindi', 'Science']","['English', 'Sanskrit', 'SocialStudies']",Visual,['Arts'],Teacher
